source_year,source_file,source_sheet,diarienummer,utbildningsnamn,utbildningsomrade,beslut,decision_normalized,kommun,lan,yh_poang,studieform,study_form_normalized,studietakt_procent,utbildningsanordnare,huvudmannatyp,sun5_inriktning,sun5_inriktning_namn,seqf_niva,smalt_yrkesomrade
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4309,Skogsbrukstekniker  - med specialkompetens mot - skoglig planering och rådgivning eller  - gallringsförare,"Lantbruk, djurvård, trädgård, skog och fiske",Beviljad,approved,Krokom,Jämtland,300,Bunden,on_site,100,Dille Gård AB,Privat,623ba,Utbildningar till skogsbrukstekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4280,Praktisk skogs- och naturvårdare,"Lantbruk, djurvård, trädgård, skog och fiske",Beviljad,approved,Staffanstorp,Skåne,400,Bunden,on_site,100,Hvilan Utbildning AB,Privat,623xy,Övriga utbildningar skog,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3687,Skogsplanerare,"Lantbruk, djurvård, trädgård, skog och fiske",Avslag,rejected,Linköping,Östergötland,200,Distans,distance,100,Östergötlands läns landsting  - Vreta utbildingscentrum,Region,623xy,Övriga utbildningar skog,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4153,Fisk- och Skaldjursodlare,"Lantbruk, djurvård, trädgård, skog och fiske",Avslag,rejected,Lysekil,Västra Götaland,210,Distans,distance,100,"Lysekils kommun, Vuxenutbildning",Kommun,624za,Utbildningar inom fiske- och vattenbruk,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3515,Fiskodlare - hållbart vattenbruk,"Lantbruk, djurvård, trädgård, skog och fiske",Beviljad,approved,Flera kommuner,Flera kommuner,210,Distans,distance,100,Hermods AB Östersund,Privat,624za,Utbildningar inom fiske- och vattenbruk,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3561,Djurvårdare inom offentlig förevisning,"Lantbruk, djurvård, trädgård, skog och fiske",Avslag,rejected,Krokom,Jämtland,400,Distans,distance,100,Dille Gård AB,Privat,640xa,"Utbildningar till djurvårdare, djurklinik",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3787,Kvalificerad Djurvårdare - nivå 2,"Lantbruk, djurvård, trädgård, skog och fiske",Beviljad,approved,Skara,Västra Götaland,300,Bunden,on_site,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Region,640xa,"Utbildningar till djurvårdare, djurklinik",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3725,Equiterapeut,"Lantbruk, djurvård, trädgård, skog och fiske",Beviljad,approved,Nyköping,Södermanland,600,Bunden,on_site,100,Campus Nyköping,Kommun,640xy,Övriga utbildningar djursjukvård,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4343,Trafiklärare,Pedagogik och undervisning,Beviljad,approved,Nyköping,Södermanland,300,Distans,distance,100,Campus Nyköping,Kommun,146xa,Utbildningar till trafiklärare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4065,Trafiklärare,Pedagogik och undervisning,Avslag,rejected,Botkyrka,Stockholm,300,Distans,distance,100,Xenter Yrkeshögskola,Kommun,146xa,Utbildningar till trafiklärare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3073,Trafiklärare,Pedagogik och undervisning,Beviljad,approved,Flera kommuner,Flera kommuner,300,Distans,distance,100,YH Akademin AB,Privat,146xa,Utbildningar till trafiklärare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3440,Trafiklärare,Pedagogik och undervisning,Beviljad,approved,Vännäs,Västerbotten,300,Bunden,on_site,100,"Vännäs kommun, Liljaskolan",Kommun,146xa,Utbildningar till trafiklärare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4164,"Lärarassistent, inriktning inkludering och integration.",Pedagogik och undervisning,Avslag,rejected,Botkyrka,Stockholm,200,Bunden,on_site,100,Xenter Yrkeshögskola,Kommun,149xa,Utbildningar till lärarassistent,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3467,Pedagogisk assistent,Pedagogik och undervisning,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Skellefteå kommun Vuxenutbildningen,Kommun,149xa,Utbildningar till lärarassistent,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3509,Resurspedagog,Pedagogik och undervisning,Avslag,rejected,Malmö,Skåne,400,Distans,distance,100,Lernia Utbildning AB,Privat,149xa,Utbildningar till lärarassistent,6.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3776,Resurspedagog,Pedagogik och undervisning,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Lernia Utbildning AB,Privat,149xa,Utbildningar till lärarassistent,6.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3231,Barnskötare med specialistkompetens Funktionsvariationer/Språkutveckling,Pedagogik och undervisning,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3199,Barnskötare med specialistkompetens Funktionsvariationer/Språkutveckling,Pedagogik och undervisning,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3230,Barnskötare med specialistkompetens Funktionsvariationer/Språkutveckling,Pedagogik och undervisning,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4279,Pedagog med inriktning psykisk och social hälsa,Pedagogik och undervisning,Avslag,rejected,Uppsala,Uppsala,200,Distans,distance,50,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4119,Skolhundspedagog / Resurspedagog - hundunderstödd pedagogik,Pedagogik och undervisning,Avslag,rejected,Hallstahammar,Västmanland,200,Distans,distance,100,Sociala Tjänstehundar i Sverige AB/Svenska Terapihundskolan,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4121,Skolhundspedagog/Resurspedagog - hundunderstödd pedagogik,Pedagogik och undervisning,Beviljad,approved,Hallstahammar,Västmanland,200,Distans,distance,50,Sociala Tjänstehundar i Sverige AB/Svenska Terapihundskolan,Privat,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3644,Specialistbarnskötare,Pedagogik och undervisning,Avslag,rejected,Falkenberg,Halland,200,Distans,distance,50,Falkenbergs kommun,Kommun,149xy,Övriga utbildningar inom pedagogik och lärarutbildning,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4411,Kart- och mätingenjör,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,410,Distans,distance,100,John Ericsson Institutet,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4431,Mätnings- och kartteknik,Samhällsbyggnad och byggteknik,Beviljad,approved,Stockholm,Stockholm,415,Bunden,on_site,100,"Kartotek, Kart- och teknikutbildarna i Haninge AB",Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3522,Mätningsingenjör Bygg och Anläggning,Samhällsbyggnad och byggteknik,Beviljad,approved,Göteborg,Västra Götaland,400,Bunden,on_site,100,KYH AB Göteborg,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3335,Mätningsingenjör Järnväg,Samhällsbyggnad och byggteknik,Beviljad,approved,Munkedal,Västra Götaland,410,Bunden,on_site,100,Plushögskolan AB - Teknikhögskolan Väst,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3754,Mätningstekniker,Samhällsbyggnad och byggteknik,Avslag,rejected,Jönköping,Jönköping,410,Distans,distance,100,TUC Sweden AB - Yrkeshögskola,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3166,Mätningstekniker specialistkompetens geodesi,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,425,Distans,distance,100,Hermods AB Stockholm,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3169,Mätningstekniker specialistkompetens geodesi,Samhällsbyggnad och byggteknik,Avslag,rejected,Helsingborg,Skåne,425,Distans,distance,100,Hermods AB Helsingborg,Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4434,Specialiserad mätningsteknik för järnväg och anläggning,Samhällsbyggnad och byggteknik,Beviljad,approved,Stockholm,Stockholm,415,Distans,distance,100,"Kartotek, Kart- och teknikutbildarna i Haninge AB",Privat,580xa,Utbildningar till kart- och mättekniker,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4160,Avancerad GIS-användare,Samhällsbyggnad och byggteknik,Avslag,rejected,Gävle,Gävleborg,215,Distans,distance,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,580xy,Övriga utbildningar inom samhällsbyggnad och byggnadsteknik,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3696,GIS samordnare,Samhällsbyggnad och byggteknik,Avslag,rejected,Uppsala,Uppsala,420,Distans,distance,100,Ocellus Information Systems AB,Privat,580xy,Övriga utbildningar inom samhällsbyggnad och byggnadsteknik,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4249,GIS-samordnare med fokus på krisberedskap,Samhällsbyggnad och byggteknik,Avslag,rejected,Gävle,Gävleborg,215,Distans,distance,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,580xy,Övriga utbildningar inom samhällsbyggnad och byggnadsteknik,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3647,Mobila System och GIT,Samhällsbyggnad och byggteknik,Beviljad,approved,Uppsala,Uppsala,420,Distans,distance,100,Ocellus Information Systems AB,Privat,580xy,Övriga utbildningar inom samhällsbyggnad och byggnadsteknik,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3444,Bygglovshandläggare,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,400,Distans,distance,100,Lernia Utbildning AB,Privat,581xa,Utbildningar till bygglovshandläggare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3871,Bygglovshandläggare,Samhällsbyggnad och byggteknik,Avslag,rejected,Umeå,Västerbotten,400,Distans,distance,100,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,Privat,581xa,Utbildningar till bygglovshandläggare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3274,Bygglovshandläggare,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,400,Distans,distance,100,YH Akademin AB,Privat,581xa,Utbildningar till bygglovshandläggare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4337,Bygglovshandläggare / Byggnadsinspektör,Samhällsbyggnad och byggteknik,Beviljad,approved,Stockholm,Stockholm,330,Distans,distance,100,John Ericsson Institutet,Privat,581xa,Utbildningar till bygglovshandläggare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4033,"3D-artist Technical - arkitektur, inredning och produktdesign",Samhällsbyggnad och byggteknik,Avslag,rejected,Jönköping,Jönköping,400,Bunden,on_site,100,Tekniska Högskolan i Jönköping AB,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4035,"3D-artist Visual - arkitektur, inredning och produktdesign",Samhällsbyggnad och byggteknik,Avslag,rejected,Jönköping,Jönköping,400,Bunden,on_site,100,Tekniska Högskolan i Jönköping AB,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3342,BIM-samordnare,Samhällsbyggnad och byggteknik,Avslag,rejected,Skellefteå,Västerbotten,400,Distans,distance,100,YH Akademin AB,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3823,Byggingenjör klimatklokt byggande,Samhällsbyggnad och byggteknik,Avslag,rejected,Varberg,Halland,415,Bunden,on_site,100,Campus Varberg/Varbergs kommun,Kommun,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3997,Byggnadsingenjör - Digitalt Byggande,Samhällsbyggnad och byggteknik,Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,Newton Kompetensutveckling AB,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3702,Byggnadsingenjör Glas och Fasad,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,300,Distans,distance,100,KYH AB,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4277,Byggnadsingenjör ROT och energieffektivisering,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,SamAcademy,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4278,Byggnadsingenjör ROT och energieffektivisering,Samhällsbyggnad och byggteknik,Avslag,rejected,Uppsala,Uppsala,400,Bunden,on_site,100,SamAcademy,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3960,Byggnadsprojektör CAD/BIM,Samhällsbyggnad och byggteknik,Avslag,rejected,Mölndal,Västra Götaland,400,Bunden,on_site,100,Yrkeshögskola Campus Mölndal,Kommun,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3987,Byggprojektör BIM,Samhällsbyggnad och byggteknik,Beviljad,approved,Göteborg,Västra Götaland,400,Bunden,on_site,100,"Göteborgs Stad, Yrgo",Kommun,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3151,Byggprojektör BIM,Samhällsbyggnad och byggteknik,Avslag,rejected,Örebro,Örebro,400,Distans,distance,100,EC Utbildning AB Örebro,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3303,Byggprojektör BIM,Samhällsbyggnad och byggteknik,Avslag,rejected,Växjö,Kronoberg,400,Distans,distance,100,EC Utbildning AB Växjö,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3162,Byggprojektör för Cirkulärt Byggande 3D,Samhällsbyggnad och byggteknik,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Hermods AB Stockholm,Privat,582ca,"Utbildningar till konstruktör/projektör, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3996,Byggprojektledare - Hållbar byggnation,Samhällsbyggnad och byggteknik,Beviljad,approved,Göteborg,Västra Götaland,200,Distans,distance,50,Plushögskolan AB - Teknikhögskolan Väst,Privat,582cc,Utbildningar till byggnadsarbete mot miljö,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3436,Hållbarhetsledare Samhällsbyggnad,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,Stiftelsen Stockholms Tekniska Institut,Privat,582cc,Utbildningar till byggnadsarbete mot miljö,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4261,"Miljö- och hållbarhetssamordnare, bygg och fastighet",Samhällsbyggnad och byggteknik,Beviljad,approved,Stockholm,Stockholm,400,Distans,distance,100,John Ericsson Institutet,Privat,582cc,Utbildningar till byggnadsarbete mot miljö,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3527,Miljösamordnare Hållbara Byggnader,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,400,Bunden,on_site,100,KYH AB,Privat,582cc,Utbildningar till byggnadsarbete mot miljö,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3535,Projektledare Solenergi,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,410,Bunden,on_site,100,KYH AB,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3734,Projektledare Solenergi,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,410,Bunden,on_site,100,KYH AB Stockholm,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4365,"Projektutvecklare, storskalig solenergi",Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,300,Distans,distance,100,ALEA Kompetenshöjning AB,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4054,Solenergiprojektör,Samhällsbyggnad och byggteknik,Beviljad,approved,Habo,Jönköping,325,Distans,distance,100,Yrkesutbildaren Habo AB,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4174,Solenergiprojektör,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,400,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3863,Tekniker inom solenergi och laddinfrastruktur,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,335,Distans,distance,100,Lernia Utbildning AB,Privat,582cd,Utbildningar till solenergiprojektör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3837,Arbetsledare Bygg & Anläggning,Samhällsbyggnad och byggteknik,Avslag,rejected,Flera kommuner,Flera kommuner,220,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3679,Arbetsledare bygg och anläggning,Samhällsbyggnad och byggteknik,Avslag,rejected,Uppsala,Uppsala,300,Bunden,on_site,100,Lernia Utbildning AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3998,Arbetsledare inom bygg och anläggning,Samhällsbyggnad och byggteknik,Avslag,rejected,Karlstad,Värmland,200,Distans,distance,100,"Karlstads kommun, Yrkeshögskolan",Kommun,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3336,Bygg- och anläggningsledare,Samhällsbyggnad och byggteknik,Beviljad,approved,Uddevalla,Västra Götaland,200,Bunden,on_site,50,Plushögskolan AB - Teknikhögskolan Väst,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3502,Byggledare,Samhällsbyggnad och byggteknik,Beviljad,approved,Sundsvall,Västernorrland,400,Distans,distance,100,"Sundsvalls kommun, Vuxenutbildningen",Kommun,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3425,Byggledare - bygg och anläggning,Samhällsbyggnad och byggteknik,Beviljad,approved,Norrköping,Östergötland,400,Bunden,on_site,100,East Sweden Business School AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4413,Byggnadsingenjör - Hållbart byggande,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,John Ericsson Institutet,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/2964,Byggnadsingenjör - Produktion,Samhällsbyggnad och byggteknik,Beviljad,approved,Umeå,Västerbotten,400,Distans,distance,100,Hermods AB Umeå,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4444,Byggnadsingenjör - produktionledning,Samhällsbyggnad och byggteknik,Beviljad,approved,Hässleholm,Skåne,400,Bunden,on_site,100,"Hässleholms kommun, Yrkeshögskolan Syd",Kommun,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3109,Byggnadsingenjör - ROT,Samhällsbyggnad och byggteknik,Beviljad,approved,Solna,Stockholm,400,Bunden,on_site,100,Hermods AB Stockholm,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3218,Byggnadsingenjör - ROT,Samhällsbyggnad och byggteknik,Avslag,rejected,Kristianstad,Skåne,400,Distans,distance,100,Hermods AB Kristianstad,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3037,Byggnadsingenjör ROT,Samhällsbyggnad och byggteknik,Beviljad,approved,Solna,Stockholm,400,Bunden,on_site,100,Nackademin AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3782,Byggnadsingenjör-Byggproduktionsledare,Samhällsbyggnad och byggteknik,Avslag,rejected,Kalmar,Kalmar,400,Bunden,on_site,100,Industriellt utvecklingscentrum i Kalmar AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3530,Byggproduktionsledare ROT,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,430,Bunden,on_site,100,KYH AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3551,Byggproduktionsledare ROT,Samhällsbyggnad och byggteknik,Beviljad,approved,Malmö,Skåne,440,Bunden,on_site,100,KYH AB Malmö,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3549,Byggproduktionsledare ROT,Samhällsbyggnad och byggteknik,Avslag,rejected,Göteborg,Västra Götaland,440,Bunden,on_site,100,KYH AB Göteborg,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4207,Byggprojektledare,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,420,Distans,distance,100,Nercia Utbildning,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3525,Platschef Hållbar Produktion,Samhällsbyggnad och byggteknik,Avslag,rejected,Göteborg,Västra Götaland,240,Bunden,on_site,100,KYH AB Göteborg,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3521,Platschef Hållbar Produktion,Samhällsbyggnad och byggteknik,Beviljad,approved,Flera kommuner,Flera kommuner,240,Bunden,on_site,100,KYH AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/2920,Projektledare - Bygg och anläggning,Samhällsbyggnad och byggteknik,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,100,YH Akademin AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3614,Projektledare bygg och fastighet,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,200,Bunden,on_site,100,JENSEN Education School AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3616,Projektledare bygg och fastighet,Samhällsbyggnad och byggteknik,Avslag,rejected,Göteborg,Västra Götaland,200,Bunden,on_site,100,JENSEN Education School AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3617,Projektledare bygg och fastighet,Samhällsbyggnad och byggteknik,Avslag,rejected,Stockholm,Stockholm,200,Distans,distance,50,JENSEN Education School AB,Privat,582ct,"Utbildningar till produktionsledare/arbetsledare, bygg",5.0,Nej
